areasymbol,areaname,musym,muname,compname,saverest,taxorder,drainagecl,elev_r,slope_r,hzdept_r,hzdepb_r,ph1to1h2o_r,om_r,ec_r,cec7_r,awc_r
TX477,"Washington County, Texas",45,"Latium clay, 4 to 12 percent slopes, eroded",Latium,9/5/2025 12:08:38 PM,Vertisols,Well drained,115,8,0,10,7.9,1.5,1,47.5,0.17
TX477,"Washington County, Texas",46,"Lufkin fine sandy loam, 0 to 1 percent slopes",Lufkin,9/5/2025 12:08:38 PM,Alfisols,Moderately well drained,111,0.5,0,20,5.8,1.25,1,7,0.15
TX477,"Washington County, Texas",47,"Mabank fine sandy loam, 0 to 1 percent slopes",Mabank,9/5/2025 12:08:38 PM,Alfisols,Moderately well drained,138,0.5,0,20,6.5,1.5,1,7.5,0.13
TX477,"Washington County, Texas",48,"Mabank fine sandy loam, 1 to 3 percent slopes",Mabank,9/5/2025 12:08:38 PM,Alfisols,Moderately well drained,138,2,0,13,6.5,1.5,1,7.5,0.13
TX477,"Washington County, Texas",49,"Nahatche clay loam, frequently flooded",Nahatche,9/5/2025 12:08:38 PM,Entisols,Somewhat poorly drained,76,0.5,0,61,6.7,2,1,15,0.17
TX477,"Washington County, Texas",5,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,9/5/2025 12:08:38 PM,Vertisols,Well drained,99,0.5,0,64,8.2,1.25,1,37,0.15
TX477,"Washington County, Texas",50,"Norwood silt loam, 0 to 1 percent slopes, rarely flooded",Norwood,9/5/2025 12:08:38 PM,Inceptisols,Well drained,48,0.5,0,20,7.9,1.25,0,6.5,0.19
TX477,"Washington County, Texas",51,"Oklared very fine sandy loam, 0 to 1 percent slopes, rarely flooded",Oklared,9/5/2025 12:08:38 PM,Entisols,Well drained,198,0.5,0,20,7.9,0.75,0,9,0.17
TX477,"Washington County, Texas",52,"Oklared-Norwood complex, 0 to 1 percent slopes, occasionally flooded",Oklared,9/5/2025 12:08:38 PM,Entisols,Well drained,198,0.5,0,15,7.9,0.75,0,9,0.17
TX477,"Washington County, Texas",52,"Oklared-Norwood complex, 0 to 1 percent slopes, occasionally flooded",Norwood,9/5/2025 12:08:38 PM,Inceptisols,Well drained,48,0.5,0,28,7.9,1.25,0,17.5,0.2
TX477,"Washington County, Texas",53,"Padina loamy fine sand, 1 to 5 percent slopes",Padina,9/5/2025 12:08:38 PM,Alfisols,Well drained,122.5,3,0,25,6.5,0.75,1,3.6,0.09
TX477,"Washington County, Texas",54,Pits,Pits,9/5/2025 12:08:38 PM,,Well drained,1337,10,0,203,6.5,,4,,0.06
TX605,"Dimmit and Zavala Counties, Texas",WbB,"Webb fine sandy loam, 1 to 3 percent slopes",Webb,9/5/2025 12:11:38 PM,Alfisols,Well drained,187.4,2,0,30,6.5,1,0,10,0.13
TX605,"Dimmit and Zavala Counties, Texas",WnA,"Winterhaven silty clay loam, rarely flooded, 0 to 1 percent slopes",Winterhaven,9/5/2025 12:11:38 PM,Inceptisols,Well drained,175,0.5,0,43,7.9,2.5,0,10.5,0.17
